Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserListed	UserFollowers	UserTweets	UserFollowing
COP27	1591199361043677184	2022-11-11T22:41:05.000Z	#COP27 document on Mitigation WP for agenda item SBI 7 SBSTA 8 Mitigation ambition WP is now available at https://t.co/Txbu0rd6Z8	0		Microsoft Power Platform	In-session documents	UNFCCCDocuments	en	0		0	0	0	0
COP27	1591199350394191877	2022-11-11T22:41:02.000Z	RT @methodisteu: Young people are not only the victims of climate change, we are also the hope of the future, how can we be part of the cha…	0		Twitter for iPhone	Methodist Ecumenical Office Rome	MethodistEOR	en	4		0	0	0	0
COP27	1591199349497028608	2022-11-11T22:41:02.000Z	RT @rafaelmgrossi: 🌍 Nuclear energy is part of the climate solution and on #COP27's Decarbonization Day we're showing how. #Atoms4Climate h…	0		Twitter for iPad	Justin Aborn	jaborn	en	60		0	0	0	0
COP27	1591199347840290820	2022-11-11T22:41:02.000Z	RT @sherryrehman: 12pm @ #PakistanPavilion #COP27 a powerhouse panel will be unpacking how to repair  “The Broken Bargain between the North…	0		Twitter for Android	Focal Point	focalpointpk	en	60		0	0	0	0
COP27	1591199343192985601	2022-11-11T22:41:01.000Z	RT @MahiBarhe: The "PEACE agreement " continues Without access to  food,medicine, fuel, electricity, water &amp; other basic supplies &amp; service…	0		Twitter for iPhone	Samri Gebre💊💊	SamriGeber12	en	12		0	0	0	0
COP27	1591199342589022210	2022-11-11T22:41:00.000Z	RT @nadia_g_c: Young people from the global south are among those people who are hit the hardest by climate change🌎.   Therefore, we as a w…	0		Twitter for iPhone	🇺🇦🇦🇺Climate change is real	ActNowOnClimate	en	18		0	0	0	0
COP27	1591199342123446272	2022-11-11T22:41:00.000Z	RT @BMHayward: ‘NZers press case for people with disabilities to play stronger role in climate talks’. years of hard work by @keraoregan &amp;…	0		Twitter for Android	Cioccolata234 🇵🇸 #FreePalestine	Cioccolata234	en	16		0	0	0	0
COP27	1591199339635871749	2022-11-11T22:41:00.000Z	Weeks after Guardians secured a $6 million settlement from Occidental Petroleum for public health and air pollution mitigation at its oil and gas sites in southeast New Mexico, @WeAreOxy's CEO is at #COP27 speaking on "corporate leadership."  https://t.co/6eVesVou1L	0		TweetDeck	WildEarth Guardians	wildearthguard	en	1		0	0	0	0
COP27	1591199338424078340	2022-11-11T22:40:59.000Z	RT @350: Africa's delivered the bill for climate chaos that rich nations caused. Time to take responsibility for your actions — split the c…	0		Twitter for iPhone	orso	orso43897585	en	54		0	0	0	0
COP27	1591199330794340352	2022-11-11T22:40:58.000Z	RT @NetZeroWatch: Sweden’s new government is set to present its new climate ambitions at #COP27 this week, which show not only reduced goal…	0		Twitter for iPhone	Human searching for truth	Greyman_TNT	en	19		0	0	0	0
COP27	1591199330656223232	2022-11-11T22:40:58.000Z	RT @UNICEF: Millions of children caught in climate-induced disasters across the world are at risk of starvation, disease, exploitation and…	0		Twitter for iPhone	roberto anzanello	robanza1	en	35		0	0	0	0
COP27	1591199329188220928	2022-11-11T22:40:57.000Z	RT @thecableng: VIDEO: ‘Kick out fossil fuel’ — African youths protest at #COP27   🎥: @VivianJourno https://t.co/B4oHybEzz8	0		Twitter for Android	No Fun How Run ㊥『东方浩然』	NoFunHowRun	en	7		0	0	0	0
COP27	1591199325593690112	2022-11-11T22:40:56.000Z	@helenakriinen1 @OurKidsClimate @aktivistimummot I’m sending a memo to @COP27P to put #KidsFirst in #COP27  negotiations. I challenge you to do the same and to tag the next person https://t.co/E9XyacRkoa	0		Twitter for iPhone	Leanne Brummell	LeanneBrummell	en	0		0	0	0	0
COP27	1591199323026771968	2022-11-11T22:40:56.000Z	RT @siobhan_ogrady: As @POTUS walked out of COP27 with President Sisi today, a reporter asked if they discussed the case of Alaa Abdel Fatt…	0		Twitter Web App	Jesse Mesner-Hage	jnebraska	en	25		0	0	0	0
COP27	1591199322976260097	2022-11-11T22:40:56.000Z	RT @UniofExeter: On Day 6 of #COP27, @doctorshaib reads Survival.  Launching from William Blake’s famous poem, a girl is transfixed by her…	0		Twitter for Android	ExeterMedCPD	ExeterMedCPD	en	5		0	0	0	0
COP27	1591199318949916673	2022-11-11T22:40:55.000Z	RT @SpeakerPelosi: It was an honor today to meet with leaders from a diverse group of U.S. organizations to discuss climate action.  In our…	0		Twitter for Android	Lydia Davis	LydiaDa44792500	en	362		0	0	0	0
COP27	1591199311987089408	2022-11-11T22:40:53.000Z	RT @matryoshkaiaa: Egypt ❤️🇪🇬 #العالم_يحترم_مصر_COP27_EGYPT https://t.co/T5PwaysWFv	0		Twitter for Android	Light of 7	ua007_ahmed	en	1		0	0	0	0
COP27	1591199299311792128	2022-11-11T22:40:50.000Z	RT @ICRAF: Although #soil is the very basis of the world’s food systems, It has never been officially recognized at COP.  First-ever food s…	0		Twitter for Android	Tetyana Furman	FurmanTetyana	en	576		0	0	0	0
COP27	1591199294010232832	2022-11-11T22:40:49.000Z	RT @letsreplanet: 'Selling animal based foods at a climate change gathering is like selling hand grenades at a disarmament conference.' - @…	0		Twitter for iPhone	FoggyBottomGal ™️	foggybottomgal	en	50		0	0	0	0
COP27	1591199282132041729	2022-11-11T22:40:46.000Z	RT @Alzyl_Hany: The matter is over. Also you would find the details of the story on the front-page of our site in the section of the death…	0		Twitter for Android	أبو ناصر محمد {الكابتن}	naser99799	en	18		0	0	0	0
COP27	1591199280936914944	2022-11-11T22:40:46.000Z	RT @CGIAR: Join CGIAR's @ClaudiaSadoff, @bankimooncentre, @FAO and @FAIRTRADE for an official @COP27P side event on Nov 14th: "Accelerating…	0		Twitter Web App	CGIAR | Climate-smart agriculture	CGIARclimate	en	1		0	0	0	0
COP27	1591199277891883009	2022-11-11T22:40:45.000Z	RT @AbiyAhmedAli: Statement on the Climate Implementation Summit of COP27 https://t.co/VlddvW1qQE	0		Twitter for Android	Saba	Saba18868	en	1458		0	0	0	0
COP27	1591199270530879488	2022-11-11T22:40:43.000Z	RT @MQm6r: The reason for the absence of the voice and image of Mohammed bin Salman from the meeting of world leaders at the climate summit…	0		Twitter for Android	أبو ناصر محمد {الكابتن}	naser99799	en	5		0	0	0	0
COP27	1591199265350639619	2022-11-11T22:40:42.000Z	Here's what happened on Friday at the U.N.'s COP27 climate talks  https://t.co/yAbaaUm7f1	0		IFTTT	NicKafkas	nickafkas	en	0		0	0	0	0
COP27	1591199258585501698	2022-11-11T22:40:40.000Z	Some important prep for tomorrow…!  👉 Cardiff: Meet from 11am @ Eglwys Dewi Sant, St Andrews' Crescent. 👉Caernarfon: From 1pm on Castle Square. #LossAndDamage #COP27  #ClimateJustice https://t.co/N5jsivQJIw	0		Twitter for iPhone	Christian Aid Cymru	DileuTlodi	en	0		0	0	0	0
COP27	1591199258094768128	2022-11-11T22:40:40.000Z	RT @D4yPg: The reason for the absence of the voice and image of Mohammed bin Salman from the meeting of world leaders at the climate summit…	0		Twitter for Android	أبو ناصر محمد {الكابتن}	naser99799	en	1		0	0	0	0
COP27	1591199254915469312	2022-11-11T22:40:40.000Z	RT @PlatformAdam: Is Southeastern #France drying up? The comparison of the two #Copernicus #Sentinel2 images on Nov. 2021 and 2022 shows th…	0		Twitter for Android	marco folegani	marcofole	en	7		0	0	0	0
COP27	1591199247642546176	2022-11-11T22:40:38.000Z	RT @UNICEF: "The future has already started, and the clock is ticking.”  Powerful message from youth climate advocate Alex, from Romania, t…	0		Twitter for iPhone	roberto anzanello	robanza1	en	21		0	0	0	0
COP27	1591199245755125763	2022-11-11T22:40:37.000Z	RT @CKellyUAP: NEVER FORGET   They want to destroy western economies with their crazy net-zero delusions  Climate Crazies want to CONTROL y…	0		Twitter Web App	Rudolf H Keuchenius	HKeuchenius	en	33		0	0	0	0
COP27	1591199236125003780	2022-11-11T22:40:35.000Z	Countries Hit Hardest by Climate Change May Finally Get Their Due  @WIRED   After 30 years of talk about forcing wealthy polluters to compensate those bearing the brunt of climate damage, the #COP27 conference seems poised to act.  https://t.co/yFS7z9Qoe9	0		Twitter for Android	Supriyo SB Chatterjee	sbc111	en	0		0	0	0	0
COP27	1591199233788743680	2022-11-11T22:40:35.000Z	BBC News - COP27: The Namibia-Botswana oil project being called a sin https://t.co/kgvAKenOa9	0		Twitter for Android	Eric W. Sanderson	ewsanderson	en	0		0	0	0	0
COP27	1591199220819980288	2022-11-11T22:40:31.000Z	RT @TIME: Corporate "greenwashing" must end if the world hopes to meet climate goals, U.N. warns https://t.co/SLueKqOw2I #COP27 https://t.c…	0		Twitter for iPhone	RethaT	RethaTahir	en	12		0	0	0	0
COP27	1591199215593877509	2022-11-11T22:40:30.000Z	RT @gladyswanga: Earlier today, I made a case for breaking down the climate change conversation so that communities understand and own adap…	0		Twitter for Android	Japesa 🇰🇪🇷🇼	Japesa14	en	33		0	0	0	0
COP27	1591199213333139456	2022-11-11T22:40:30.000Z	RT @RevolutionReps: 12 Nov COP27 Climate Reparations bloc Join us in Jubilee Park &amp; Gardens from 10am for a pre-march event. 🛢🌏🖌10-11am - #…	0		Twitter for Android	Tash 🌿☽𖤐☾	ZaffranRiver	en	9		0	0	0	0
COP27	1591199211143729157	2022-11-11T22:40:29.000Z	Sunak was pushed to attend Cop27 A reluctant bridesmaid ‼️🫣 https://t.co/cOIWduf1Zl	0		Twitter for iPad	Terence Phayre Knott MC	TerenceKnott1	en	0		0	0	0	0
COP27	1591199210699124736	2022-11-11T22:40:29.000Z	RT @SuzanneCHarvey: Probably the hottest November on record and still the major news channels/Government are basically ignoring #COP27 and…	0		Twitter for Android	FrançoiseHardly 🏴🌹🇵🇸	HardlyTimes	en	9		0	0	0	0
COP27	1591199208794914817	2022-11-11T22:40:29.000Z	RT @SadhguruJV: May Mission Soil at #COP27 reignite our intimacy with our Soils, for this is the first step towards creating a #ConsciousPl…	0		Twitter for Android	ayush singh	an_ackermanite	en	366		0	0	0	0
COP27	1591199207628582912	2022-11-11T22:40:28.000Z	RT @CBSEveningNews: A group of more than 100 scientists has determined that 2022 will be a "record year" for carbon emissions, which comes…	0		Twitter Web App	Sassycatz	Sassycatz	en	2		0	0	0	0
COP27	1591199203090345984	2022-11-11T22:40:27.000Z	RT @IUCN: The Great Blue Wall is a first-of-its-kind network of conserved &amp; restored “seascapes” providing:  🦈 Biodiversity recovery 💰 Sust…	0		Twitter for Android	ann 💙	ann_lehman7	en	11		0	0	0	0
COP27	1591199197067632641	2022-11-11T22:40:26.000Z	RT @KenRoth: This is not how @SpeakerPelosi should greet a man -- Egypt's President Sisi -- who oversaw the murder of 817+ people at the Ra…	0		Twitter Web App	Mohammad Ayoob	ma_360	en	75		0	0	0	0
COP27	1591199185361342465	2022-11-11T22:40:23.000Z	RT @Josh_Gabbatiss: Climate finance is a big issue at #COP27 , but there's no fixed definition of what "climate finance" is.   This leads t…	0		Twitter for Android	Prof. Dr. Sid El Mahi Kadi	SidElMahi	en	17		0	0	0	0
COP27	1591199185164206080	2022-11-11T22:40:23.000Z	RT @putey_pute: Other than looking like a sad, desperate fake, who sits in disabled seats, what did Nippy achieve at COP27?	0		Twitter for Android	PsychicPsal	LUFC7173	en	51		0	0	0	0
COP27	1591199182714728448	2022-11-11T22:40:22.000Z	@sciam Has anyone done an analysis of the carbon footprint of the COP27 summit?  Literally thousands have gathered, for days, many of them staying in air-conditioned hotels, dining in fancy hotels.  Maybe not all, but still the irony of this is hard to ignore.	0		Twitter for Android	VJ1902	1902ForLife	en	0		0	0	0	0
COP27	1591199177165664256	2022-11-11T22:40:21.000Z	RT @GumaaSaq: #COP27 will bring govts. together 2 accelerate global efforts to confront the climate crisis. While you are at it, please con…	0		Twitter for Android	Yeroon Amma	YeroonAmma3	en	1		0	0	0	0
COP27	1591199156152184832	2022-11-11T22:40:16.000Z	RT @SciDiplomacyUSA: The science is clear: cutting methane emissions is the single most effective strategy to limit warming in the near ter…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	2		0	0	0	0
COP27	1591199148572782592	2022-11-11T22:40:14.000Z	RT @antonioguterres: Despite the worsening climate crisis, I remain hopeful - because of the young people who have been relentless in holdi…	0		Twitter for iPhone	Tina Leonard 🧡	Leonard3Tina	en	1308		0	0	0	0
COP27	1591199143409483777	2022-11-11T22:40:13.000Z	COP27: CLIMATE SCAM— They want to replace capitalism with a new economic system.  “We modelled it somewhat on the experience on what happened with vaccines… Kerry said that the radical plans to transform the economy will go forward.” 😷🤢🤑  https://t.co/naOnPuZpRe https://t.co/vg5NmRRBOH	0		Twitter for iPhone	Vilma Bonilla	VilmaBonilla	en	0		0	0	0	0
COP27	1591199142654939136	2022-11-11T22:40:13.000Z	RT @PoliSciBasics: ☀️🌧️⛈️🥵🔥🌏🌍🌎🤯  To parrot and support Rainnfall Heat Wave Extreme Winter Wilson I would like to be officially referred to…	0		Twitter Web App	Jonathan Doc Bradley,PhD 👨‍🏫🎓🪖🕺🇺🇸🖖🐈‍⬛🐗	PoliSciBasics	en	1		0	0	0	0
COP27	1591199138825506816	2022-11-11T22:40:12.000Z	Cop27: Biden says leaders ‘can no longer plead ignorance’ over climate crisis - The Guardian https://t.co/FpxtsmxT3T https://t.co/qC1igpsg5p	0		dlvr.it	Noah Ross	drnoahross	en	0		0	0	0	0
COP27	1591199136384446464	2022-11-11T22:40:11.000Z	RT @SciDiplomacyUSA: It’s an exciting first week at the @US_Center at #COP27 ! Assistant Secretary Medina toured the exhibits featuring inn…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	5		0	0	0	0
COP27	1591199134245335040	2022-11-11T22:40:11.000Z	RT @vanessa_vash: Hello @POTUS welcome to #COP27 - will you finally SHOW US THE MONEY?   The US spent $9B on fossil fuels in Africa since P…	0		Twitter for iPhone	Ian Callaghan	willywigan	en	875		0	0	0	0
COP27	1591199131921305600	2022-11-11T22:40:10.000Z	RT @XR_Belgium: #ScientistRebellion Belgium calling all scientists to engage in #CivilDisobedience! While at #COP27 countries of the Global…	0		Twitter for iPhone	CassiopeiaKnitDesign	CassiopeiaKnits	en	78		0	0	0	0
COP27	1591199129870700546	2022-11-11T22:40:10.000Z	RT @Politix_LIVE: BREAKING: 400 private jets were used by delegates to  arrive in Egypt for the environment conference COP27 - Daily Mail	0		Twitter for iPhone	Blocker	b10cker	en	21		0	0	0	0
COP27	1591199128448483328	2022-11-11T22:40:09.000Z	Media advisory – Itinerary for Canada's Minister of Environment and Climate Change for remainder of COP27  https://t.co/yD9AmNDEpz https://t.co/r6LUXq2SlP	0		Global Social Post	World News Guru	worldnews_guru	en	0		0	0	0	0
COP27	1591199125777059841	2022-11-11T22:40:09.000Z	RT @SciDiplomacyUSA: Congress’ passage of the Inflation Reduction Act marks the most aggressive and enduring action ever by the U.S. govern…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	2		0	0	0	0
COP27	1591199117182582784	2022-11-11T22:40:07.000Z	RT @EU_Commission: 💧 No water. No life.   The impacts of climate change on water are fundamental, as was evidenced this summer.  While we p…	0		Twitter for iPhone	FoggyBottomGal ™️	foggybottomgal	en	102		0	0	0	0
COP27	1591199115081179136	2022-11-11T22:40:06.000Z	RT @SciDiplomacyUSA: Warming oceans are bleaching coral reefs and threatening the rich diversity of life sustained by reefs. Assistant Secr…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	3		0	0	0	0
COP27	1591199112061669376	2022-11-11T22:40:06.000Z	RT @Refugees: Opira knows only too well how the climate crisis has made life harder for displaced people.  He is a South Sudanese refugee.…	0		Twitter for iPhone	roberto anzanello	robanza1	en	10		0	0	0	0
COP27	1591199110429745153	2022-11-11T22:40:05.000Z	President Biden pressed his “unwavering” commitment to combating climate change during his #COP27 address on Friday in Egypt https://t.co/go6JUz5tk7 https://t.co/1qwhkaNYwE	1		SocialFlow	Bloomberg Quicktake	Quicktake	en	0		0	0	0	0
COP27	1591199109247307784	2022-11-11T22:40:05.000Z	President Meloni’s speech at the COP27 World Leaders Summit | https://t.co/jdlfkjanTF https://t.co/uysc4m3Xr0	0		Twitter for iPhone	Michael Spicer	mspicers	en	0		0	0	0	0
COP27	1591199100866678785	2022-11-11T22:40:03.000Z	RT @colmanos: Climate Protestors at Trinity College Dublin, after this die in they are marching to the Dáil #cop27 ⁦@rtenews⁩ https://t.co/…	0		Twitter Web App	Annette J Dunlea (Irish Writer) 🇺🇦	adunlea	en	35		0	0	0	0
COP27	1591199096337227776	2022-11-11T22:40:02.000Z	Interesting. I saw a little bit of CNN when I was doing errands today and it was clear from the ticker that it wasn't yet settled (no audio, they were playing Biden's comments from COP27). https://t.co/dObOgI3SkZ	0		Twitter Web App	HoldMyBooks	HoldMyBooks	en	0		0	0	0	0
COP27	1591199093119852544	2022-11-11T22:40:01.000Z	“Not only is decarbonising shipping technologically possible and economically attractive, but it also unlocks wider social and resilience benefits.” -OpEd by @KP_LR   #COP27 #DecarbonizationDay  https://t.co/CMK3uERTYS	1		Sprout Social	ClimateWorks Foundation	ClimateWorks	en	0		0	0	0	0
COP27	1591199091459264512	2022-11-11T22:40:01.000Z	RT @Olivefarmer: Last ditch effort from industry making obscene profits. @ScottSimpsonMP would love a #COP27 like this..Out of touch @NZNat…	0		Twitter for iPhone	Jennifer Ward	jenospeno	en	1		0	0	0	0
COP27	1591199088082657280	2022-11-11T22:40:00.000Z	From African nations voicing concerns at the #COP27 climate talks in Egypt, to a South African court overturning an earlier order halting construction of Amazon's new African headquarters in Cape Town, here are five business stories making headlines in Africa this week https://t.co/Ao9KQwt3XV	9		Twitter Media Studio	Reuters	Reuters	en	2		0	0	0	0
COP27	1591199088027893760	2022-11-11T22:40:00.000Z	A group of more than 100 scientists has determined that 2022 will be a "record year" for carbon emissions, which comes as world leaders gather at COP27 to discuss the urgency in minimizing global warming to prevent the worst outcomes of climate change.  https://t.co/DiA9ySXZEV	1		Sprinklr	CBS Evening News	CBSEveningNews	en	2		0	0	0	0
COP27	1591199087789068289	2022-11-11T22:40:00.000Z	Watch: From African nations voicing concerns at the #COP27 climate talks in Egypt, to a South African court overturning an earlier order halting construction of Amazon's new African headquarters in Cape Town, here are five business stories making headlines in Africa this week https://t.co/Miwipx2hTb	0		Twitter Media Studio	Reuters Business	ReutersBiz	en	0		0	0	0	0
COP27	1591199082147479552	2022-11-11T22:39:58.000Z	RT @SustainableHep: Governments at #COP27 seem to be opting for yet more dither &amp; delay. That is *unforgivable*. The climate crisis is a he…	0		Twitter for Android	william stableforth	williamstablef1	en	2		0	0	0	0
COP27	1591199079836839936	2022-11-11T22:39:58.000Z	RT @StopCorpAbuse: At #COP27, “the influence of fossil fuel lobbyists is greater than frontline countries and communities. Delegations from…	0		Twitter for iPhone	Jennifer Ward	jenospeno	en	2		0	0	0	0
COP27	1591199071704092672	2022-11-11T22:39:56.000Z	RT @Global_Witness: @GretaThunberg Thank you so much for sharing!  You can find our full investigation here: https://t.co/ltannMawJc	0		Twitter for Android	No Fun How Run ㊥『东方浩然』	NoFunHowRun	en	9		0	0	0	0
COP27	1591199071267876864	2022-11-11T22:39:56.000Z	RT @Blackrussiantv: A strange sound briefly interrupts Biden's speech at the COP27 summit in Egypt. https://t.co/hDcDLAfx2k	0		Twitter for iPhone	Alex Z	Alex87431641	en	21		0	0	0	0
COP27	1591199060857262080	2022-11-11T22:39:53.000Z	RT @CarbonPulse: UN talks flounder on guidance for international emissions trade  Rules risk being delayed for another year as #COP27 talks…	0		Twitter for Android	🇺🇦Mike Szabo🇺🇦	MikeSzaboCP	en	1		0	0	0	0
COP27	1591199058819190784	2022-11-11T22:39:53.000Z	RT @RaniaAlMashat: On #FinanceDay at #COP27, we launched the Sharm El-Sheikh Guidebook for Just Financing, bringing the idea of justice to…	0		Twitter for iPhone	Amira Saber Qandil	amirasabersd	en	17		0	0	0	0
COP27	1591199058714333184	2022-11-11T22:39:53.000Z	@CTVNews Should’ve flown your jet to #COP27 to make a financial donation instead 😂🤡🌎 https://t.co/mHF3IPNWsZ	0		Twitter for iPhone	James Wulf	JamesWulf74	en	0		0	0	0	0
COP27	1591199054515634184	2022-11-11T22:39:52.000Z	RT @Ninchanese: 🌏 Care for Earth in Chinese 🌏  我们需要关心我们的星球  wǒmen xūyào guānxīn wǒmen de xīngqiú We need to care for our planet  Let's all…	0		Twitter for Android	Jean-Remi	JeanRemi_Laisne	en	5		0	0	0	0
COP27	1591199053756633088	2022-11-11T22:39:52.000Z	RT @iliveasnatalie: Almost 200 countries flying private jets to #COP27 climate change conferences to get us peasants to stop driving SUVs,…	0		Twitter for iPhone	waltt	walttgato	en	11		0	0	0	0
COP27	1591199051181015042	2022-11-11T22:39:51.000Z	@POTUS Thanks Mr.President Biden for your support to Africa, yes your speech in COP27 was interesting, this responsibility can't be carried out by individuals it should be communities as it's the future for our mankind. Thanks Mr.president Biden and MR. ELSISI.	0		Twitter for Android	Muhammed Adly	AdlyMuhammed	en	0		0	0	0	0
COP27	1591199047758528514	2022-11-11T22:39:50.000Z	RT @lieliti: The"PEACE agreement"continues Without access to food,medicine fuel,electricity,water&amp;other basic supplies &amp;services &amp;Tigray|an…	0		Twitter for Android	selu gual tigray	selu_su2	en	215		0	0	0	0
COP27	1591199047368716288	2022-11-11T22:39:50.000Z	RT @KhadijaMakhzumi: In addressing the "prioritizing community resilience to climate change" discussion, I highlighted that #Somalia faces…	0		Twitter for iPhone	Abdirahman Nour Yusuf	AbdirhmanNur	en	16		0	0	0	0
COP27	1591199042352345088	2022-11-11T22:39:49.000Z	RT @StateDeptSpox: .@SecBlinken will travel to Egypt, Cambodia, Indonesia, and Thailand on November 11-18 to attend #COP27, @ASEAN, and G20…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	42		0	0	0	0
COP27	1591199034748080129	2022-11-11T22:39:47.000Z	RT @Refugees: Mauritania saw more bushfires than ever before in 2021.  This brave Refugee Fire Brigade is helping put them out and protect…	0		Twitter for iPhone	roberto anzanello	robanza1	en	20		0	0	0	0
COP27	1591199032814473217	2022-11-11T22:39:47.000Z	RT @WeDontHaveTime: COP27 Climate Hub Live from #cop27 Day 5  Full program: https://t.co/oIqRSvg7fz https://t.co/g5J433MhF5	0		Twitter for Android	Frau Maignan	RuthLensru	en	577		0	0	0	0
COP27	1591199032332124160	2022-11-11T22:39:47.000Z	RT @TomsTweeters: COP 27: No to any New Fossil fuel investment. #COP27_STOP_OIL @COP27P @vanessa_vash @GlblCtzn @antonioguterres https://t.…	0		Twitter for Android	Fridays for Future Ivory Coast	FridaysCoast	en	13		0	0	0	0
COP27	1591199029911748610	2022-11-11T22:39:46.000Z	RT @World_Wildlife: We believe that a climate-resilient and zero-carbon world, powered by renewable energy, is possible. #COP27 https://t.c…	0		Twitter for Android	Non-FungibleAnimals	NF_Animals	en	26		0	0	0	0
COP27	1591199026812456962	2022-11-11T22:39:45.000Z	RT @1t_org_US: On average, one 🌳 can capture up to 0.62 metric tons of carbon dioxide! That’s equivalent to the carbon emissions from drivi…	0		Twitter for iPhone	The Keystone Concept	SustainTheKey	en	3		0	0	0	0
COP27	1591199024681345026	2022-11-11T22:39:45.000Z	RT @browneyegirl400: The hypocrisy is stunning...  Climate delegates were accused of hypocrisy after 400 private jets arrived for the COP27…	0		Twitter Web App	🌺🦋Just me👀 MAGA🍊🍊Cassie🌺🦋🌺	browneyegirl400	en	7		0	0	0	0
COP27	1591199016733544448	2022-11-11T22:39:43.000Z	RT @AnnMettler: Someone made this slide about my conclusion on a panel hosted by @Columbia at #cop27. A new generation of #cleantech can pr…	0		Twitter for iPhone	Dr. Melissa C. Lott	mclott	en	4		0	0	0	0
COP27	1591199016099913728	2022-11-11T22:39:43.000Z	RT @Resist_05: Al Gore and his climate opportunist mates at COP27 want wealthy countries to pay $2 Trillion per year in *climate reparation…	0		Twitter Web App	Gitte Moller	GitteMoller	en	56		0	0	0	0
COP27	1591199012845424640	2022-11-11T22:39:42.000Z	RT @RockefellerFdn: Now is the time for innovation in our #FoodSystem. Now is the time to invest in what we know works.   That’s why at #CO…	0		Twitter for Android	Ifeoma Osborn	oxzyify	en	42		0	0	0	0
COP27	1591198994121662464	2022-11-11T22:39:37.000Z	RT @KawsachunNews: Colombian president Gustavo Petro at #COP27 :  "The market is not the main mechanism to overcome the climate crisis. It'…	0		Twitter for iPhone	Ccp	berty3865	en	1109		0	0	0	0
COP27	1591198989361516544	2022-11-11T22:39:36.000Z	RT @StateDept: .@POTUS at #COP27: The #ClimateCrisis is about human security, economic security, environmental security, national security,…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	34		0	0	0	0
COP27	1591198974224236544	2022-11-11T22:39:33.000Z	RT @COP27P: Hear from the Voices of #COP27 on the one tangible outcome they wish to see adopted from this conference, as we kick off our th…	0		Twitter for iPhone	Binta Waya	OmoWaya	en	76		0	0	0	0
COP27	1591198972244561920	2022-11-11T22:39:32.000Z	RT @SciDiplomacyUSA: “We need to up our game against nature criminals.” Today, Assistant Secretary Medina spoke at the #COP27 @UN Egypt Pav…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	11		0	0	0	0
COP27	1591198964061474820	2022-11-11T22:39:30.000Z	RT @EPWGOP: Earlier today, President Biden took his failed climate crusade to Egypt at #COP27. He said “good climate policy is good economi…	0		Twitter for iPhone	Jim Kovalcik	JimKov47	en	26		0	0	0	0
COP27	1591198962459250690	2022-11-11T22:39:30.000Z	RT @GeorgeFoulkes: Will @nicolasturgeon be reporting to the Scottish Parliament next week on what she achieved at COP27?	0		Twitter for Android	𝓜𝓪𝓻𝔂	smaglens	en	74		0	0	0	0
COP27	1591198960491712512	2022-11-11T22:39:29.000Z	RT @awet58704447: The "PEACE agreement " continues Without access to  food,medicine, fuel, electricity, water &amp; other basic supplies &amp; serv…	0		Twitter for Android	ሰላም ጋል ኢሮብ 💛❤️🙏	SelamT30	en	213		0	0	0	0
COP27	1591198959728578561	2022-11-11T22:39:29.000Z	RT @BloombergLive: "We've set new standards on cars and trucks, @POTUS signed an executive order and we're now moving towards 50% electric…	0		Twitter for iPhone	Ali Zaidi	alizaidi46	en	23		0	0	0	0
COP27	1591198958730170368	2022-11-11T22:39:29.000Z	What you missed on Friday at U.N. COP27 local weather talks : NPR Information Buzz https://t.co/5XFOJFTjrd	0		WordPress.com	Manoranjan News	ManoranjanNews1	en	0		0	0	0	0
COP27	1591198953915256832	2022-11-11T22:39:28.000Z	RT @RAEngNews: As #COP27 got underway this week, our National Engineering Policy Centre set out what actions the UK government need to take…	0		Twitter for iPhone	James Watson CEng, FIET	EngineerLondon	en	1		0	0	0	0
COP27	1591198952141262850	2022-11-11T22:39:27.000Z	RT @350Africa: Earlier today, @stopEACOP campaigners held an action at #Cop27 calling by on big oil companies and world governments to stop…	0		Twitter Web App	Pascoe Sabido	pascoesabido	en	8		0	0	0	0
COP27	1591198944906088448	2022-11-11T22:39:26.000Z	RT @billmckibben: It's Friday, so the climate strike is at #cop27 this week! So good to see some uplifting energy here! @Fridays4future htt…	0		Twitter for Android	Kathi Fischer	katfische	en	51		0	0	0	0
COP27	1591198939264749570	2022-11-11T22:39:24.000Z	RT @Reuters: COP27: Farm climate innovation commitments double to $8 billion https://t.co/nlbrwdJwdC https://t.co/TblP9GXvCP	0		Twitter for Android	Young Pac	richieedet	en	12		0	0	0	0
COP27	1591198937754791936	2022-11-11T22:39:24.000Z	RT @NoNukeBailouts: At #COP27, nuclear power industry seeks to polish the industry's spotty record. https://t.co/A9RT3r3Tnq	0		Twitter for Android	Nurse Coby	nursecoby	en	3		0	0	0	0
COP27	1591198937045962758	2022-11-11T22:39:24.000Z	RT @ClimateCrisis: TOMORROW @ 7:30 AM: Chair @USRepKCastor will join @SpeakerPelosi and other members of the U.S. congressional delegation…	0		Twitter for iPad	Andy Bowman	TyberZannxxxx	en	3		0	0	0	0
